x,y,z
-38.782,-9.5746,236.52
-39.695,-10.514,235.49
-40.607,-11.453,234.46
-40.228,-12.805,235.35
-41.419,-8.9052,235.55
-41.953,-11.197,235.41
-40.128,-9.3187,237.48
-41.574,-12.549,236.31
-39.75,-10.671,238.37
-36.302,-16.641,247.76
-36.473,-16.112,247.38
-36.465,-14.361,246.92
-36.086,-15.713,247.81
-34.74,-15.969,246.86
-35.553,-13.422,247.95
-35.174,-14.774,248.85
-34.795,-16.127,249.75
-35.708,-17.066,248.71
-32.861,-13.934,246.04
-33.773,-14.873,245.01
-34.362,-17.322,247.76
-33.449,-16.383,248.79
-35.795,-17.755,247.71
-35.991,-17.358,248.39
-35.119,-14.617,245.96
-34.207,-13.678,247
-32.916,-14.091,248.93
-30.169,-14.445,244.14
-31.993,-16.323,242.07
-31.615,-17.676,242.97
-32.806,-13.776,243.16
-33.339,-16.068,243.02
-32.961,-17.42,243.92
-34.152,-13.52,244.11
-35.064,-14.459,243.08
-35.443,-13.107,242.18
-34.53,-12.168,243.22
-33.618,-11.228,244.25
-33.239,-12.581,245.15
-30.114,-14.288,241.25
-30.926,-11.74,242.34
-31.838,-12.679,241.31
-32.751,-13.618,240.28
-32.372,-14.971,241.17
-33.184,-12.423,242.26
-34.097,-13.363,241.23
-32.272,-11.484,243.3
-33.718,-14.715,242.13
-30.981,-11.898,245.23
-34.262,-13.835,249.88
-34.64,-12.483,248.98
-33.728,-11.544,250.02
-33.349,-12.896,250.91
-32.971,-14.249,251.81
-33.883,-15.188,250.78
-31.036,-12.055,248.11
-32.537,-15.444,249.83
-31.625,-14.505,250.86
-33.673,-11.386,247.13
-31.091,-12.213,251
-28.344,-12.567,246.2
-28.399,-12.725,249.09
-35.019,-11.13,248.09
-35.931,-12.069,247.05
-36.31,-10.717,246.15
-35.398,-9.7776,247.19
-34.486,-8.8385,248.22
-34.107,-10.191,249.12
-31.794,-9.3504,246.32
-32.706,-10.289,245.28
-34.052,-10.034,246.24
-34.964,-10.973,245.2
-33.14,-9.0945,247.27
-34.585,-12.325,246.1
-31.848,-9.5079,249.2
-28.289,-12.41,243.32
-29.101,-9.8622,244.41
-31.739,-9.1928,243.43
-29.156,-10.02,247.29
-33.085,-8.9369,244.38
-33.997,-9.876,243.35
-34.376,-8.5234,242.45
-33.463,-7.5844,243.49
-32.551,-6.6453,244.52
-32.172,-7.9978,245.42
-29.047,-9.7047,241.53
-29.859,-7.1572,242.61
-30.771,-8.0962,241.58
-31.684,-9.0353,240.55
-31.305,-10.388,241.44
-32.117,-7.8403,242.53
-33.03,-8.7794,241.5
-31.205,-6.9012,243.57
-32.651,-10.132,242.4
-29.914,-7.3147,245.5
-27.477,-14.957,242.23
-29.301,-16.835,240.17
-28.922,-18.188,241.06
-30.647,-16.579,241.12
-30.269,-17.932,242.02
-24.785,-15.469,240.33
-26.609,-17.347,238.26
-26.23,-18.7,239.16
-27.422,-14.8,239.35
-27.955,-17.091,239.21
-27.576,-18.444,240.11
-28.234,-12.252,240.44
-30.059,-14.13,238.37
-29.68,-15.483,239.27
-30.871,-11.583,239.46
-31.405,-13.874,239.32
-31.026,-15.227,240.22
-24.73,-15.311,237.44
-25.542,-12.764,238.53
-27.367,-14.642,236.46
-26.988,-15.995,237.36
-28.179,-12.095,237.55
-28.713,-14.386,237.42
-28.334,-15.739,238.31
-25.597,-12.922,241.41
-25.652,-13.079,244.3
-25.707,-13.237,247.18
-22.96,-13.591,242.39
-23.015,-13.748,245.28
-26.409,-10.374,242.5
-26.464,-10.532,245.39
-22.905,-13.433,239.51
-23.717,-10.886,240.6
-26.354,-10.216,239.62
-23.772,-11.043,243.48
-22.093,-15.981,238.42
-23.917,-17.859,236.35
-23.538,-19.212,237.25
-25.263,-17.603,237.31
-24.884,-18.956,238.2
-18.588,-19.04,235.43
-19.401,-16.493,236.51
-21.225,-18.371,234.45
-20.846,-19.723,235.34
-22.038,-15.823,235.54
-22.571,-18.115,235.4
-22.192,-19.467,236.3
-22.85,-13.276,236.62
-24.675,-15.154,234.56
-24.296,-16.506,235.46
-25.487,-12.606,235.65
-26.021,-14.898,235.51
-25.642,-16.251,236.41
-19.346,-16.335,233.63
-20.158,-13.788,234.72
-21.07,-14.727,233.68
-21.983,-15.666,232.65
-21.604,-17.018,233.55
-22.795,-13.118,233.74
-23.329,-15.41,233.6
-22.95,-16.762,234.5
-20.213,-13.945,237.6
-20.268,-14.103,240.49
-20.323,-14.26,243.37
-16.763,-17.162,237.49
-17.576,-14.615,238.58
-17.631,-14.772,241.46
-21.025,-11.398,238.69
-23.662,-10.728,237.71
-21.08,-11.555,241.58
-17.521,-14.457,235.7
-18.333,-11.91,236.78
-20.97,-11.24,235.81
-18.388,-12.067,239.67
-32.217,-11.327,240.41
-33.129,-12.266,239.38
-33.508,-10.913,238.48
-32.596,-9.9743,239.51
-28.992,-9.5471,238.64
-29.904,-10.486,237.61
-30.816,-11.425,236.57
-30.437,-12.778,237.47
-31.25,-10.23,238.56
-32.162,-11.169,237.53
-30.338,-9.2912,239.59
-31.783,-12.522,238.42
-26.3,-10.059,236.73
-28.124,-11.937,234.67
-27.745,-13.29,235.57
-28.937,-9.3895,235.76
-29.47,-11.681,235.62
-29.091,-13.034,236.52
-30.283,-9.1336,236.71
-31.195,-10.073,235.68
-31.574,-8.7202,234.78
-30.661,-7.7811,235.81
-29.749,-6.842,236.85
-29.37,-8.1946,237.74
-26.245,-9.9014,233.85
-27.057,-7.3539,234.94
-28.882,-9.232,232.87
-28.503,-10.585,233.77
-29.694,-6.6845,233.96
-30.228,-8.9761,233.83
-29.849,-10.329,234.72
-27.112,-7.5114,237.82
-27.167,-7.669,240.71
-29.804,-6.9996,239.73
-27.222,-7.8265,243.59
-24.475,-8.1808,238.8
-24.53,-8.3384,241.69
-31.15,-6.7437,240.68
-32.062,-7.6827,239.65
-32.441,-6.3302,238.75
-31.529,-5.3912,239.78
-30.616,-4.4521,240.82
-30.238,-5.8046,241.72
-27.924,-4.9639,238.91
-28.837,-5.903,237.88
-30.183,-5.6471,238.83
-31.095,-6.5861,237.8
-29.27,-4.708,239.86
-30.716,-7.9387,238.7
-27.979,-5.1215,241.8
-24.42,-8.0233,235.92
-25.232,-5.4758,237.01
-27.869,-4.8064,236.03
-25.287,-5.6333,239.89
-23.607,-10.571,234.83
-24.52,-11.51,233.8
-25.432,-12.449,232.76
-25.053,-13.801,233.66
-26.778,-12.193,233.71
-26.399,-13.545,234.61
-21.449,-13.374,232.79
-20.537,-12.435,233.82
-20.915,-11.083,232.92
-21.828,-12.022,231.89
-22.74,-12.961,230.86
-22.361,-14.313,231.75
-23.174,-11.766,232.84
-24.086,-12.705,231.81
-22.261,-10.827,233.88
-23.707,-14.057,232.71
-24.899,-10.157,232.9
-23.986,-9.2182,233.93
-24.365,-7.8657,233.03
-25.277,-8.8048,232
-26.19,-9.7438,230.97
-25.811,-11.096,231.86
-27.002,-7.1963,232.05
-27.536,-9.4879,231.92
-27.157,-10.84,232.82
-21.783,-8.6926,236.9
-21.838,-8.8502,239.78
-18.278,-11.752,233.9
-19.091,-9.2045,234.99
-21.728,-8.5351,234.01
-19.146,-9.362,237.87
-22.54,-5.9876,235.1
-25.177,-5.3182,234.12
-22.595,-6.1451,237.98
-19.036,-9.0469,232.1
-19.848,-6.4994,233.19
-20.761,-7.4385,232.16
-21.673,-8.3775,231.13
-21.294,-9.7301,232.02
-22.485,-5.83,232.22
-23.019,-8.1216,232.08
-22.64,-9.4742,232.98
-19.903,-6.657,236.08
-34.616,-23.768,276.8
-34.013,-24.054,276.34
-33.72,-22.797,276.41
-33.407,-23.916,277.15
-34.632,-23.736,275.38
-35.531,-24.617,274.32
-34.48,-24.279,275.74
-34.956,-24.104,276
-35.617,-23.549,276.08
-35.598,-23.365,276.34
-34.962,-22.49,277.22
-34.325,-23.483,277.57
-29.021,-24.759,278.62
-28.712,-25.28,278.3
-28.446,-24.136,278.37
-28.19,-25.049,278.97
-29.358,-25.075,277.33
-29.246,-25.476,277.6
-29.51,-25.247,277.63
-30.211,-25.94,276.16
-29.775,-24.996,277.63
-29.608,-24.488,278.33
-29.467,-23.942,279.09
-28.782,-24.517,279.01
-29.739,-22.208,282.53
-29.447,-22.321,282.31
-29.313,-21.746,282.34
-29.195,-22.168,282.62
-30.164,-22.775,281.36
-30.498,-22.104,282.3
-30.192,-21.579,282.96
-29.331,-21.797,283.27
-28.476,-20.938,284.84
-27.822,-21.301,284.32
-27.489,-19.868,284.41
-27.181,-20.966,285.14
-28.401,-20.807,283.37
-28.192,-21.554,283.87
-28.773,-21.919,283.15
-29.635,-20.859,283.82
-29.52,-20.594,284.17
-29.453,-20.462,284.34
-28.733,-19.561,285.22
-28.089,-20.549,285.56
-26.566,-22.1,277.55
-27.912,-21.844,278.5
-28.825,-22.784,277.47
-29.203,-21.431,276.57
-28.291,-20.492,277.61
-27.379,-19.553,278.64
-27,-20.905,279.54
-26.621,-22.258,280.43
-27.534,-23.197,279.4
-23.929,-22.77,278.53
-25.22,-22.356,276.6
-24.308,-21.417,277.63
-24.687,-20.065,276.73
-25.599,-21.004,275.7
-26.511,-21.943,274.67
-26.133,-23.295,275.56
-25.754,-24.648,276.46
-24.842,-23.709,277.5
-26.188,-23.453,278.45
-25.275,-22.514,279.48
-27.1,-24.392,277.41
-26.945,-20.748,276.65
-27.857,-21.687,275.62
-26.033,-19.809,277.69
-27.479,-23.039,276.52
-24.742,-20.222,279.62
-26.088,-19.966,280.57
-26.466,-18.614,279.67
-25.554,-17.675,280.71
-25.175,-19.027,281.6
-24.797,-20.38,282.5
-25.709,-21.319,281.47
-22.105,-20.892,280.6
-23.396,-20.478,278.66
-22.483,-19.539,279.7
-22.862,-18.187,278.8
-23.774,-19.126,277.77
-23.017,-21.831,279.56
-24.363,-21.575,280.51
-23.451,-20.636,281.55
-25.12,-18.87,278.72
-24.208,-17.931,279.75
-23.829,-19.283,280.65
-26.656,-28.758,267.54
-28.536,-30.794,268.36
-28.002,-28.502,268.49
-28.914,-29.442,267.46
-29.293,-28.089,266.56
-28.381,-27.15,267.59
-27.469,-26.211,268.63
-27.09,-27.563,269.52
-26.711,-28.916,270.42
-27.623,-29.855,269.39
-24.019,-29.428,268.52
-25.31,-29.014,266.58
-24.398,-28.075,267.62
-24.777,-26.723,266.72
-25.689,-27.662,265.69
-26.601,-28.601,264.65
-26.222,-29.953,265.55
-25.844,-31.306,266.45
-24.931,-30.367,267.48
-26.277,-30.111,268.44
-25.365,-29.172,269.47
-27.19,-31.05,267.4
-27.414,-26.053,265.74
-27.947,-28.345,265.61
-26.123,-26.467,267.67
-27.568,-29.697,266.5
-25.744,-27.819,268.57
-30.584,-27.676,264.63
-30.963,-26.323,263.73
-30.051,-25.384,264.76
-29.672,-26.736,265.66
-30.205,-29.028,265.53
-26.98,-27.248,263.76
-27.359,-25.896,262.86
-28.271,-26.835,261.82
-27.513,-29.54,263.62
-28.859,-29.284,264.57
-29.617,-26.579,262.78
-28.705,-25.64,263.81
-32.688,-24.715,263.79
-34.567,-26.75,264.6
-34.034,-24.459,264.74
-34.946,-25.398,263.71
-34.412,-23.106,263.84
-33.5,-22.167,264.87
-33.121,-23.52,265.77
-32.743,-24.872,266.67
-33.655,-25.811,265.64
-31.342,-24.971,262.83
-30.429,-24.031,263.87
-30.808,-22.679,262.97
-31.72,-23.618,261.93
-32.309,-26.067,264.68
-31.397,-25.128,265.72
-33.221,-27.006,263.65
-33.066,-23.362,262.89
-32.154,-22.423,263.92
-33.6,-25.654,262.75
-31.775,-23.776,264.82
-30.106,-25.542,267.65
-31.985,-27.577,268.47
-31.452,-25.286,268.6
-32.364,-26.225,267.57
-31.83,-23.933,267.7
-30.918,-22.994,268.74
-30.539,-24.347,269.63
-30.161,-25.699,270.53
-31.073,-26.638,269.5
-27.847,-24.858,267.73
-28.226,-23.506,266.83
-29.138,-24.445,265.8
-29.727,-26.894,268.55
-28.815,-25.955,269.58
-30.639,-27.833,267.51
-30.484,-24.189,266.75
-29.572,-23.25,267.78
-31.018,-26.481,266.61
-29.193,-24.602,268.68
-26.068,-26.309,264.79
-25.155,-25.37,265.82
-25.862,-24.373,265.07
-25.661,-24.562,264.89
-25.534,-24.018,264.92
-25.333,-24.735,265.4
-26.004,-24.502,264.39
-26.446,-24.957,263.89
-27.792,-24.701,264.84
-26.04,-24.171,264.91
-26.027,-23.924,265.27
-26.88,-23.762,265.88
-26.501,-25.114,266.78
-25.744,-24.256,265.33
-23.909,-29.113,262.75
-25.2,-28.699,260.82
-24.288,-27.76,261.85
-25.054,-26.827,261.12
-24.797,-26.968,260.92
-24.667,-26.408,260.95
-24.499,-27.005,261.35
-25.112,-26.866,260.45
-25.579,-27.347,259.92
-24.821,-30.052,261.71
-26.167,-29.796,262.67
-25.255,-28.857,263.7
-26.925,-27.091,260.87
-25.329,-26.608,260.93
-25.471,-26.255,261.52
-26.013,-26.152,261.9
-25.634,-27.504,262.8
-24.927,-26.703,261.45
-22.787,-24.372,260.13
-24.133,-24.116,261.09
-25.045,-25.055,260.05
-25.424,-23.703,259.16
-24.512,-22.764,260.19
-23.599,-21.824,261.22
-23.221,-23.177,262.12
-22.842,-24.53,263.02
-23.754,-25.469,261.99
-20.15,-25.041,261.11
-20.095,-24.884,258.23
-20.907,-22.336,259.32
-22.732,-24.214,257.25
-22.353,-25.567,258.15
-21.975,-26.919,259.05
-21.062,-25.98,260.08
-22.408,-25.724,261.03
-21.496,-24.785,262.07
-23.321,-26.664,260
-23.544,-21.667,258.34
-24.078,-23.958,258.2
-23.699,-25.311,259.1
-20.962,-22.494,262.2
-23.654,-21.982,264.11
-25,-21.726,265.06
-25.913,-22.665,264.03
-26.291,-21.313,263.13
-25.379,-20.374,264.16
-24.467,-19.435,265.2
-24.088,-20.787,266.09
-23.709,-22.14,266.99
-24.622,-23.079,265.96
-21.017,-22.651,265.09
-21.775,-19.946,263.29
-21.93,-23.59,264.05
-23.276,-23.335,265
-22.363,-22.395,266.04
-24.188,-24.274,263.97
-24.412,-19.277,262.31
-24.945,-21.569,262.18
-24.567,-22.921,263.07
-21.83,-20.104,266.17
-18.325,-23.163,263.18
-18.27,-23.006,260.29
-19.083,-20.458,261.38
-19.238,-24.102,262.15
-20.584,-23.846,263.1
-19.671,-22.907,264.13
-21.72,-19.789,260.41
-19.138,-20.616,264.27
-23.176,-19.848,267.13
-23.555,-18.495,266.23
-22.642,-17.556,267.26
-22.263,-18.909,268.16
-21.885,-20.261,269.06
-22.797,-21.201,268.02
-19.193,-20.773,267.15
-19.95,-18.068,265.36
-20.105,-21.712,266.12
-21.451,-21.456,267.07
-20.539,-20.517,268.11
-22.587,-17.399,264.38
-20.005,-18.226,268.24
-16.501,-21.285,265.25
-16.446,-21.128,262.36
-16.879,-19.933,264.35
-17.258,-18.58,263.45
-17.413,-22.224,264.21
-18.759,-21.968,265.17
-17.847,-21.029,266.2
-19.895,-17.911,262.47
-17.313,-18.738,266.33
-17.458,-25.553,259.21
-17.403,-25.396,256.32
-18.215,-22.848,257.41
-20.04,-24.726,255.34
-19.661,-26.079,256.24
-19.283,-27.431,257.14
-18.37,-26.492,258.17
-19.716,-26.236,259.13
-18.804,-25.297,260.16
-20.629,-27.175,258.09
-20.852,-22.179,256.43
-21.386,-24.47,256.3
-21.007,-25.823,257.19
-14.766,-26.065,257.3
-16.057,-25.652,255.37
-15.145,-24.712,256.4
-15.523,-23.36,255.5
-16.436,-24.299,254.47
-17.348,-25.238,253.44
-16.969,-26.591,254.34
-16.591,-27.943,255.23
-15.678,-27.004,256.27
-17.024,-26.748,257.22
-16.112,-25.809,258.25
-17.937,-27.687,256.19
-18.16,-22.691,254.53
-18.694,-24.982,254.39
-18.315,-26.335,255.29
-15.578,-23.518,258.39
-15.633,-23.675,261.27
-16.012,-22.323,260.38
-16.391,-20.97,259.48
-16.546,-24.614,260.24
-17.892,-24.358,261.19
-16.979,-23.419,262.23
-19.028,-20.301,258.5
-12.941,-24.187,259.37
-14.232,-23.773,257.44
-13.32,-22.834,258.47
-13.699,-21.482,257.57
-14.611,-22.421,256.54
-13.854,-25.126,258.33
-15.2,-24.87,259.29
-14.287,-23.931,260.32
-16.336,-20.812,256.59
-15.045,-21.226,258.52
-14.666,-22.578,259.42
-15.688,-23.833,264.16
-17.568,-25.868,264.97
-17.034,-23.577,265.11
-17.947,-24.516,264.08
-16.122,-22.638,266.14
-15.743,-23.99,267.04
-16.656,-24.929,266.01
-13.051,-24.502,265.14
-14.342,-24.089,263.2
-13.43,-23.149,264.24
-13.809,-21.797,263.34
-14.721,-22.736,262.31
-15.255,-25.028,262.17
-14.876,-26.38,263.07
-13.964,-25.441,264.1
-15.31,-25.185,265.06
-14.397,-24.246,266.09
-16.222,-26.124,264.02
-15.155,-21.541,264.29
-16.601,-24.772,263.12
-14.776,-22.894,265.19
-15.1,-21.383,261.41
-14.187,-20.444,262.44
-14.566,-19.092,261.54
-15.478,-20.031,260.51
-17.203,-18.423,260.57
-15.912,-18.836,262.5
-15.533,-20.189,263.4
-20.873,-15.836,272.21
-22.752,-17.871,273.03
-22.219,-15.58,273.17
-23.131,-16.519,272.13
-23.51,-15.166,271.24
-22.597,-14.227,272.27
-21.685,-13.288,273.3
-21.306,-14.641,274.2
-20.928,-15.993,275.1
-21.84,-16.932,274.06
-18.235,-16.505,273.19
-18.181,-16.348,270.31
-18.993,-13.8,271.4
-20.818,-15.678,269.33
-20.439,-17.031,270.23
-20.06,-18.383,271.13
-19.148,-17.444,272.16
-20.494,-17.188,273.11
-19.582,-16.249,274.14
-21.406,-18.127,272.08
-21.63,-13.131,270.42
-22.164,-15.422,270.28
-21.785,-16.775,271.18
-19.048,-13.958,274.28
-16.556,-21.443,268.13
-18.435,-23.478,268.95
-17.902,-21.187,269.08
-18.814,-22.126,268.05
-18.28,-19.834,268.19
-17.368,-18.895,269.22
-16.989,-20.248,270.12
-16.611,-21.6,271.01
-17.523,-22.539,269.98
-13.919,-22.112,269.11
-15.21,-21.699,267.18
-14.297,-20.76,268.21
-14.676,-19.407,267.31
-15.588,-20.346,266.28
-14.831,-23.051,268.08
-16.177,-22.795,269.03
-15.265,-21.856,270.06
-17.089,-23.734,267.99
-17.468,-22.382,267.1
-14.731,-19.565,270.2
-21.351,-17.97,269.19
-21.73,-16.617,268.3
-20.972,-19.322,270.09
-18.126,-16.19,267.42
-19.626,-19.578,269.14
-18.714,-18.639,270.17
-20.763,-15.521,266.45
-15.967,-18.994,265.38
-15.055,-18.054,266.41
-15.434,-16.702,265.52
-16.346,-17.641,264.48
-18.071,-16.033,264.54
-15.489,-16.859,268.4
-17.423,-19.053,272.1
-19.303,-21.088,272.92
-18.769,-18.797,273.06
-19.681,-19.736,272.02
-17.857,-17.858,274.09
-17.478,-19.21,274.99
-18.39,-20.149,273.95
-14.786,-19.722,273.08
-15.543,-17.017,271.29
-15.698,-20.661,272.05
-17.044,-20.405,273
-16.132,-19.466,274.03
-17.957,-21.344,271.97
-18.335,-19.992,271.07
-15.598,-17.175,274.17
-12.094,-20.234,271.18
-13.385,-19.82,269.24
-12.473,-18.881,270.28
-12.851,-17.529,269.38
-13.764,-18.468,268.35
-13.006,-21.173,270.14
-14.352,-20.917,271.09
-13.44,-19.978,272.13
-12.906,-17.686,272.26
-16.301,-14.312,269.49
-18.938,-13.643,268.51
-16.356,-14.47,272.37
-14.142,-17.115,267.45
-13.23,-16.176,268.48
-13.609,-14.824,267.58
-14.521,-15.763,266.55
-16.246,-14.154,266.61
-13.664,-14.981,270.47
-20.394,-13.702,275.23
-20.773,-12.349,274.34
-19.86,-11.41,275.37
-19.482,-12.763,276.27
-19.103,-14.115,277.16
-20.015,-15.054,276.13
-16.411,-14.627,275.26
-17.168,-11.922,273.46
-17.323,-15.566,274.23
-18.669,-15.31,275.18
-17.757,-14.371,276.21
-19.805,-11.253,272.48
-17.223,-12.08,276.35
-16.466,-14.785,278.14
-18.345,-16.82,278.96
-17.812,-14.529,279.1
-18.724,-15.468,278.06
-18.191,-13.176,278.2
-17.278,-12.237,279.23
-16.9,-13.59,280.13
-16.521,-14.942,281.03
-17.433,-15.881,279.99
-13.829,-15.454,279.12
-13.774,-15.296,276.24
-14.586,-12.749,277.33
-16.032,-15.98,276.16
-15.653,-17.332,277.05
-14.741,-16.393,278.09
-16.087,-16.137,279.04
-15.175,-15.198,280.07
-16.999,-17.076,278.01
-17.378,-15.724,277.11
-14.641,-12.907,280.21
-18.569,-11.824,277.3
-18.948,-10.471,276.4
-18.036,-9.5321,277.44
-17.657,-10.885,278.33
-14.531,-12.591,274.44
-15.344,-10.044,275.53
-17.981,-9.3745,274.55
-15.399,-10.201,278.41
-16.944,-16.919,275.12
-16.566,-18.271,276.02
-12.961,-17.844,275.15
-13.719,-15.139,273.35
-13.874,-18.783,274.11
-15.22,-18.527,275.07
-14.307,-17.588,276.1
-10.269,-18.356,273.24
-11.56,-17.942,271.31
-10.648,-17.003,272.34
-11.027,-15.651,271.45
-11.939,-16.59,270.41
-11.182,-19.295,272.21
-12.528,-19.039,273.16
-11.615,-18.1,274.2
-12.373,-15.395,272.4
-11.082,-15.808,274.33
-14.098,-13.786,272.45
-14.476,-12.434,271.56
-17.113,-11.764,270.58
-12.318,-15.237,269.52
-11.406,-14.298,270.55
-11.784,-12.946,269.65
-12.697,-13.885,268.62
-14.421,-12.276,268.67
-13.13,-12.69,270.6
-12.752,-14.042,271.5
-11.137,-15.966,277.21
-11.894,-13.261,275.42
-12.807,-14.2,274.39
-12.049,-16.905,276.18
-13.395,-16.649,277.13
-12.483,-15.71,278.17
-11.949,-13.418,278.3
-8.4447,-16.478,275.31
-9.7358,-16.064,273.38
-8.8235,-15.125,274.41
-9.2022,-13.773,273.51
-10.115,-14.712,272.48
-9.357,-17.417,274.28
-10.703,-17.161,275.23
-9.7907,-16.222,276.26
-11.461,-14.456,273.43
-10.548,-13.517,274.47
-9.2572,-13.93,276.4
-13.185,-12.847,273.49
-12.273,-11.908,274.52
-12.652,-10.556,273.62
-13.564,-11.495,272.59
-15.289,-9.8864,272.65
-13.998,-10.3,274.58
-12.707,-10.713,276.51
-5.0301,-26.195,262.3
-6.9097,-28.231,263.12
-6.3761,-25.939,263.25
-7.2884,-26.878,262.22
-7.6671,-25.526,261.32
-6.7548,-24.587,262.36
-5.8425,-23.648,263.39
-5.4638,-25,264.29
-5.0851,-26.353,265.19
-5.9974,-27.292,264.15
-2.393,-26.864,263.28
-2.3381,-26.707,260.4
-3.1505,-24.159,261.48
-4.9751,-26.037,259.42
-4.5964,-27.39,260.32
-4.2177,-28.743,261.21
-3.3053,-27.803,262.25
-4.6514,-27.548,263.2
-3.739,-26.609,264.23
-5.5637,-28.487,262.17
-5.7876,-23.49,260.51
-6.3211,-25.782,260.37
-5.9424,-27.134,261.27
-3.2055,-24.317,264.37
-4.5515,-24.061,265.32
-4.9302,-22.708,264.42
-4.0179,-21.769,265.46
-3.6392,-23.122,266.35
-3.2604,-24.474,267.25
-4.1727,-25.414,266.22
-0.56841,-24.986,265.35
-0.51344,-24.829,262.46
-1.3259,-22.281,263.55
-1.4807,-25.925,264.31
-2.8267,-25.669,265.27
-1.9144,-24.73,266.3
-3.9629,-21.612,262.57
-1.3808,-22.439,266.44
-7.1336,-23.234,261.46
-8.0459,-24.173,260.43
-8.4246,-22.821,259.53
-7.5123,-21.882,260.56
-6.6,-20.942,261.59
-6.2213,-22.295,262.49
-3.0955,-24.002,258.6
-3.908,-21.454,259.69
-4.8203,-22.393,258.65
-5.7326,-23.332,257.62
-5.3539,-24.685,258.52
-6.1663,-22.137,259.61
-7.0786,-23.077,258.57
-5.254,-21.198,260.64
-6.6999,-24.429,259.47
-5.3089,-21.356,263.53
-5.6877,-20.003,262.63
-4.7754,-19.064,263.66
-4.3966,-20.417,264.56
-1.2709,-22.124,260.67
-2.0833,-19.576,261.76
-4.7204,-18.907,260.78
-2.1383,-19.734,264.64
-6.0664,-18.651,261.73
-6.9787,-19.59,260.7
-7.3575,-18.237,259.8
-6.4452,-17.298,260.83
-5.5328,-16.359,261.87
-5.1541,-17.712,262.76
-2.0284,-19.419,258.87
-2.8408,-16.871,259.96
-4.6654,-18.749,257.89
-4.2867,-20.102,258.79
-5.4779,-16.202,258.98
-6.0115,-18.493,258.85
-5.6327,-19.846,259.74
-2.8958,-17.029,262.84
-2.7269,-22.183,267.39
-3.1056,-20.83,266.49
-2.1933,-19.891,267.52
-1.8145,-21.244,268.42
-1.4358,-22.596,269.32
-2.3481,-23.535,268.29
1.2562,-23.108,267.41
1.3112,-22.951,264.53
0.49875,-20.403,265.62
0.34391,-24.047,266.38
-1.0021,-23.791,267.33
-0.089794,-22.852,268.37
0.44378,-20.561,268.5
-0.90223,-20.305,269.45
-1.281,-18.952,268.56
-0.36865,-18.013,269.59
0.010083,-19.366,270.49
0.38882,-20.718,271.39
-0.52349,-21.657,270.35
3.0808,-21.23,269.48
3.1358,-21.073,266.6
2.3234,-18.525,267.68
2.1685,-22.169,268.45
0.82252,-21.913,269.4
1.7348,-20.974,270.43
-0.31369,-17.856,266.71
2.2684,-18.683,270.57
-3.4843,-19.478,265.59
-3.8631,-18.125,264.69
-2.9507,-17.186,265.73
-2.572,-18.539,266.63
0.55371,-20.246,262.73
-0.25872,-17.698,263.82
-4.2418,-16.773,263.8
-4.6205,-15.42,262.9
-3.7082,-14.481,263.93
-3.3295,-15.834,264.83
-0.20376,-17.541,260.94
-1.0162,-14.993,262.03
-3.6532,-14.324,261.05
-1.0712,-15.151,264.91
-1.6597,-17.6,267.66
-2.0384,-16.247,266.76
-1.1261,-15.308,267.79
-0.74739,-16.661,268.69
2.3783,-18.367,264.8
1.5659,-15.82,265.89
1.5109,-15.978,268.77
-3.7632,-14.639,266.82
-5.6428,-16.674,267.63
-5.1092,-14.383,267.77
-6.0215,-15.322,266.74
-6.4002,-13.969,265.84
-5.4879,-13.03,266.87
-4.5756,-12.091,267.91
-4.1969,-13.444,268.8
-3.8181,-14.796,269.7
-4.7305,-15.735,268.67
-1.8836,-12.603,266
-3.3844,-15.991,267.71
-2.4721,-15.052,268.75
-4.2968,-16.93,266.68
-4.5206,-11.934,265.02
-5.0542,-14.225,264.89
-4.6755,-15.578,265.78
-1.9386,-12.761,268.88
1.6209,-15.662,263
1.1872,-14.467,264.99
0.80843,-13.115,264.09
-1.8286,-12.446,263.11
0.75347,-13.272,266.98
-26.127,-20.84,254.48
-28.006,-22.876,255.29
-27.473,-20.584,255.43
-28.385,-21.523,254.4
-28.764,-20.171,253.5
-27.851,-19.232,254.53
-26.939,-18.292,255.56
-26.56,-19.645,256.46
-26.182,-20.998,257.36
-27.094,-21.937,256.33
-23.49,-21.509,255.45
-24.247,-18.804,253.66
-24.402,-22.448,254.42
-25.748,-22.192,255.37
-24.836,-21.253,256.41
-26.66,-23.132,254.34
-26.884,-18.135,252.68
-27.418,-20.427,252.54
-27.039,-21.779,253.44
-24.302,-18.962,256.54
-24.89,-21.411,259.29
-25.803,-22.35,258.26
-25.269,-20.058,258.39
-24.357,-19.119,259.43
-23.978,-20.472,260.33
-21.665,-19.631,257.52
-23.111,-22.862,256.35
-24.457,-22.606,257.31
-26.994,-18.45,258.45
-28.874,-20.486,259.27
-28.34,-18.194,259.4
-29.252,-19.133,258.37
-29.631,-17.781,257.47
-28.719,-16.842,258.5
-27.806,-15.903,259.54
-27.428,-17.255,260.44
-27.049,-18.608,261.33
-27.961,-19.547,260.3
-25.114,-16.414,257.63
-26.615,-19.803,259.35
-25.703,-18.863,260.38
-27.528,-20.742,258.31
-27.751,-15.745,256.65
-28.285,-18.037,256.52
-27.906,-19.389,257.42
-25.169,-16.572,260.52
-21.61,-19.474,254.64
